listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,transaction_date_parsed,sale_price_num,price_per_sqft
190419,19,09-01-2024,Apartment,48,851.11,"$269,915.64",Available,,01-09-2024,269915.64,317.1336725
200029,20,09-01-2024,Apartment,3,1645.93,"$425,737.07",Sold,C0389,01-09-2024,425737.07,258.6604959
200053,20,09-01-2024,Apartment,6,1401,"$420,300.71",Sold,C0495,01-09-2024,420300.71,300.0005068
200157,20,09-01-2024,Apartment,18,1868.01,"$533,690.36",Available,,01-09-2024,533690.36,285.6999481
200160,20,09-01-2024,Apartment,18,1868.01,"$551,264.38",Available,,01-09-2024,551264.38,295.1078313
200162,20,09-01-2024,Apartment,18,1868.01,"$577,425.07",Sold,C1977,01-09-2024,577425.07,309.1124084
200163,20,09-01-2024,Apartment,18,1868.01,"$477,989.82",Sold,C1765,01-09-2024,477989.82,255.8818315
200171,20,09-01-2024,Apartment,19,759.72,"$249,924.88",Sold,C0581,01-09-2024,249924.88,328.9697257
200204,20,09-01-2024,Apartment,24,1188.07,"$274,417.91",Sold,C1095,01-09-2024,274417.91,230.9778969
200242,20,09-01-2024,Apartment,30,1703.94,"$649,524.31",Sold,C1422,01-09-2024,649524.31,381.1896604
200257,20,09-01-2024,Apartment,30,1703.94,"$580,528.21",Sold,C0531,01-09-2024,580528.21,340.6975656
200264,20,09-01-2024,Apartment,30,1703.94,"$507,885.52",Sold,C1930,01-09-2024,507885.52,298.0653779
200269,20,09-01-2024,Apartment,31,1414.44,"$381,295.01",Sold,C1741,01-09-2024,381295.01,269.5731243
200294,20,09-01-2024,Apartment,32,1630.81,"$479,643.79",Available,,01-09-2024,479643.79,294.1138391
200325,20,09-01-2024,Apartment,36,1484.99,"$504,707.33",Sold,C0328,01-09-2024,504707.33,339.8725446
200367,20,09-01-2024,Apartment,40,428.03,"$131,115.08",Sold,C1400,01-09-2024,131115.08,306.3221737
200415,20,09-01-2024,Apartment,48,860.8,"$220,364.48",Available,,01-09-2024,220364.48,255.9996283
200421,20,09-01-2024,Apartment,48,860.8,"$224,186.65",Sold,C0872,01-09-2024,224186.65,260.4398815
200425,20,09-01-2024,Apartment,48,860.8,"$270,773.11",Sold,C0180,01-09-2024,270773.11,314.5598397
200494,20,09-01-2024,Apartment,57,445.15,"$142,831.06",Available,,01-09-2024,142831.06,320.8605189
200496,20,09-01-2024,Apartment,57,445.15,"$151,645.03",Sold,C0197,01-09-2024,151645.03,340.6605189
2020,2,10-01-2024,Apartment,20,785.48,"$241,671.52",Sold,C0037,01-10-2024,241671.52,307.6736772
2032,2,10-01-2024,Apartment,32,927.83,"$306,878.46",Sold,C0048,01-10-2024,306878.46,330.7485854
2038,2,10-01-2024,Apartment,38,1604.75,"$529,317.28",Sold,C0012,01-10-2024,529317.28,329.8440754
2041,2,10-01-2024,Apartment,41,785.48,"$225,050.52",Sold,C0131,01-10-2024,225050.52,286.5133676
3010,3,10-01-2024,Apartment,10,923.21,"$294,807.65",Sold,C0099,01-10-2024,294807.65,319.3289176
3018,3,10-01-2024,Apartment,18,923.21,"$293,828.69",Sold,C0099,01-10-2024,293828.69,318.2685305
4013,4,10-01-2024,Apartment,13,733.19,"$197,053.51",Sold,C0047,01-10-2024,197053.51,268.7618625
4040,4,10-01-2024,Apartment,40,794.52,"$241,620.48",Sold,C0119,01-10-2024,241620.48,304.1087449
4049,4,10-01-2024,Apartment,49,1336.93,"$388,515.14",Sold,C0046,01-10-2024,388515.14,290.6024549
5041,5,10-01-2024,Apartment,41,798.28,"$263,123.42",Sold,C0133,01-10-2024,263123.42,329.6129428
5047,5,10-01-2024,Apartment,47,794.52,"$279,191.26",Available,,01-10-2024,279191.26,351.3961385
10004,1,10-01-2024,Apartment,1,748.06,"$257,279.32",Available,,01-10-2024,257279.32,343.9287223
10019,1,10-01-2024,Apartment,3,788.73,"$256,486.34",Available,,01-10-2024,256486.34,325.1890254
10029,1,10-01-2024,Office,3,788.73,"$249,586.52",Sold,C0479,01-10-2024,249586.52,316.4410128
10033,1,10-01-2024,Apartment,4,633.61,"$174,206.99",Sold,C0602,01-10-2024,174206.99,274.9435615
10062,1,10-01-2024,Apartment,8,763.88,"$230,960.93",Sold,C0050,01-10-2024,230960.93,302.3523721
10130,1,10-01-2024,Apartment,16,612.76,"$165,290.21",Available,,01-10-2024,165290.21,269.7470625
10133,1,10-01-2024,Apartment,16,612.76,"$183,956.85",Sold,C0260,01-10-2024,183956.85,300.2102781
10151,1,10-01-2024,Apartment,19,773.17,"$233,353.01",Available,,01-10-2024,233353.01,301.813327
10172,1,10-01-2024,Apartment,22,740.83,"$203,562.37",Sold,C1931,01-10-2024,203562.37,274.776089
10195,1,10-01-2024,Apartment,23,1201.5,"$400,787.83",Sold,C1727,01-10-2024,400787.83,333.5728922
10257,1,10-01-2024,Apartment,29,757.2,"$280,039.75",Sold,C0428,01-10-2024,280039.75,369.8359086
10292,1,10-01-2024,Apartment,31,619.78,"$198,448.41",Sold,C1122,01-10-2024,198448.41,320.1916971
10311,1,10-01-2024,Apartment,33,827.74,"$186,418.60",Sold,C0609,01-10-2024,186418.6,225.2139561
10337,1,10-01-2024,Apartment,36,613.59,"$194,671.27",Available,,01-10-2024,194671.27,317.2660408
10356,1,10-01-2024,Apartment,38,1355.85,"$422,702.76",Available,,01-10-2024,422702.76,311.7621861
10364,1,10-01-2024,Office,40,784.22,"$192,318.09",Sold,C1669,01-10-2024,192318.09,245.2348703
10371,1,10-01-2024,Apartment,41,835.25,"$238,146.95",Sold,C0086,01-10-2024,238146.95,285.1205627
10379,1,10-01-2024,Apartment,43,1159.2,"$356,687.55",Sold,C0115,01-10-2024,356687.55,307.7014752
10392,1,10-01-2024,Apartment,46,1153.16,"$300,423.34",Sold,C0219,01-10-2024,300423.34,260.5218183
10393,1,10-01-2024,Apartment,46,1153.16,"$316,241.81",Sold,C0989,01-10-2024,316241.81,274.2393163
10417,1,10-01-2024,Apartment,48,1170.93,"$372,450.20",Sold,C1109,01-10-2024,372450.2,318.0806709
10423,1,10-01-2024,Office,49,629.24,"$217,823.42",Sold,C1541,01-10-2024,217823.42,346.1690611
20009,2,10-01-2024,Apartment,1,706.3,"$224,035.98",Sold,C1190,01-10-2024,224035.98,317.1966303
20029,2,10-01-2024,Apartment,3,645.84,"$205,863.07",Sold,C1696,01-10-2024,205863.07,318.7524309
20078,2,10-01-2024,Apartment,9,584.19,"$183,083.45",Sold,C0021,01-10-2024,183083.45,313.3970968
20089,2,10-01-2024,Apartment,10,788.79,"$236,082.49",Sold,C0463,01-10-2024,236082.49,299.2970119
20095,2,10-01-2024,Office,11,1625.05,"$461,620.65",Sold,C0960,01-10-2024,461620.65,284.0655057
20109,2,10-01-2024,Apartment,13,782.33,"$230,135.31",Available,,01-10-2024,230135.31,294.166541
20113,2,10-01-2024,Apartment,14,1296.39,"$380,390.29",Sold,C1929,01-10-2024,380390.29,293.4227277
20155,2,10-01-2024,Apartment,18,784.76,"$225,010.98",Sold,C1495,01-10-2024,225010.98,286.7258525
20183,2,10-01-2024,Apartment,21,921.38,"$306,850.21",Sold,C0830,01-10-2024,306850.21,333.033287
20192,2,10-01-2024,Office,22,653.41,"$202,606.33",Sold,C1283,01-10-2024,202606.33,310.0753432
20203,2,10-01-2024,Apartment,23,1416.33,"$412,591.03",Sold,C0108,01-10-2024,412591.03,291.309956
20210,2,10-01-2024,Apartment,24,785.12,"$231,504.40",Sold,C0974,01-10-2024,231504.4,294.8649888
20243,2,10-01-2024,Apartment,26,1577.79,"$502,622.02",Sold,C0469,01-10-2024,502622.02,318.5607844
20249,2,10-01-2024,Apartment,27,1211.51,"$361,776.94",Sold,C1232,01-10-2024,361776.94,298.6165529
20263,2,10-01-2024,Apartment,31,629.92,"$186,568.83",Available,,01-10-2024,186568.83,296.17861
20267,2,10-01-2024,Apartment,32,925.63,"$249,299.16",Sold,C1925,01-10-2024,249299.16,269.3291704
20289,2,10-01-2024,Apartment,34,800.26,"$253,932.86",Available,,01-10-2024,253932.86,317.3129483
20290,2,10-01-2024,Apartment,34,800.26,"$259,806.48",Sold,C1555,01-10-2024,259806.48,324.6525879
20300,2,10-01-2024,Apartment,35,1391.68,"$374,531.19",Available,,01-10-2024,374531.19,269.12163
20316,2,10-01-2024,Apartment,37,780.46,"$244,233.40",Available,,01-10-2024,244233.4,312.9351921
20324,2,10-01-2024,Office,38,710.81,"$257,405.89",Sold,C0649,01-10-2024,257405.89,362.1303724
20343,2,10-01-2024,Apartment,41,654.93,"$208,542.96",Sold,C0099,01-10-2024,208542.96,318.4202281
20344,2,10-01-2024,Apartment,41,654.93,"$204,454.91",Sold,C1021,01-10-2024,204454.91,312.1782633
20385,2,10-01-2024,Apartment,46,697.74,"$212,979.70",Sold,C0249,01-10-2024,212979.7,305.2422106
20398,2,10-01-2024,Office,46,697.74,"$217,804.94",Sold,C1235,01-10-2024,217804.94,312.1577378
20431,2,10-01-2024,Office,50,1604.8,"$492,537.89",Sold,C0924,01-10-2024,492537.89,306.9154349
20438,2,10-01-2024,Apartment,50,1604.8,"$468,241.50",Sold,C1456,01-10-2024,468241.5,291.7756107
20442,2,10-01-2024,Apartment,51,699.31,"$220,609.09",Available,,01-10-2024,220609.09,315.466803
20448,2,10-01-2024,Apartment,52,914.01,"$270,864.99",Sold,C1209,01-10-2024,270864.99,296.3479502
20468,2,10-01-2024,Apartment,55,579.26,"$189,388.07",Sold,C1448,01-10-2024,189388.07,326.9482961
30020,3,10-01-2024,Apartment,2,672.64,"$205,608.05",Sold,C1714,01-10-2024,205608.05,305.6732427
30034,3,10-01-2024,Apartment,4,719.96,"$235,818.40",Sold,C1880,01-10-2024,235818.4,327.5437524
30052,3,10-01-2024,Apartment,5,701.19,"$232,325.48",Sold,C0662,01-10-2024,232325.48,331.3302814
30090,3,10-01-2024,Apartment,9,1125.84,"$366,485.38",Available,,01-10-2024,366485.38,325.521726
30092,3,10-01-2024,Apartment,9,1125.84,"$329,256.08",Sold,C0285,01-10-2024,329256.08,292.4537057
30153,3,10-01-2024,Apartment,17,937.24,"$269,684.75",Sold,C1157,01-10-2024,269684.75,287.7435342
30155,3,10-01-2024,Apartment,18,706.68,"$213,673.14",Sold,C1410,01-10-2024,213673.14,302.361946
30159,3,10-01-2024,Apartment,18,706.68,"$199,407.76",Sold,C1740,01-10-2024,199407.76,282.1754684
30182,3,10-01-2024,Apartment,20,802.97,"$234,510.88",Available,,01-10-2024,234510.88,292.0543482
30186,3,10-01-2024,Apartment,20,802.97,"$267,213.25",Sold,C0153,01-10-2024,267213.25,332.7811126
30207,3,10-01-2024,Apartment,23,924.21,"$288,254.21",Sold,C1658,01-10-2024,288254.21,311.8925461
30224,3,10-01-2024,Apartment,25,765.56,"$215,279.43",Available,,01-10-2024,215279.43,281.2051701
30225,3,10-01-2024,Apartment,25,765.56,"$241,165.86",Available,,01-10-2024,241165.86,315.0188881
30251,3,10-01-2024,Apartment,28,679.93,"$186,228.06",Available,,01-10-2024,186228.06,273.892989
30256,3,10-01-2024,Office,28,679.93,"$274,806.60",Sold,C1086,01-10-2024,274806.6,404.1689586
30316,3,10-01-2024,Apartment,39,1598.95,"$541,200.51",Available,,01-10-2024,541200.51,338.4724413
30389,3,10-01-2024,Apartment,48,783.39,"$252,997.47",Sold,C1017,01-10-2024,252997.47,322.9521311
30422,3,10-01-2024,Office,49,1174.48,"$361,277.65",Available,,01-10-2024,361277.65,307.6064727
30447,3,10-01-2024,Office,51,693.85,"$192,247.67",Sold,C1742,01-10-2024,192247.67,277.07382
30480,3,10-01-2024,Apartment,56,1179.42,"$332,461.48",Available,,01-10-2024,332461.48,281.8855709
30485,3,10-01-2024,Apartment,57,1607.94,"$531,267.61",Sold,C0014,01-10-2024,531267.61,330.4026332
30499,3,10-01-2024,Office,58,1588.14,"$514,916.07",Sold,C0968,01-10-2024,514916.07,324.225868
40022,4,10-01-2024,Apartment,3,1630.82,"$426,620.64",Sold,C1043,01-10-2024,426620.64,261.5988521
40061,4,10-01-2024,Apartment,6,1602.95,"$447,783.62",Sold,C1454,01-10-2024,447783.62,279.3497115
40069,4,10-01-2024,Apartment,7,786.36,"$231,660.78",Sold,C1372,01-10-2024,231660.78,294.598886
40111,4,10-01-2024,Apartment,14,1322.66,"$370,479.06",Sold,C0527,01-10-2024,370479.06,280.1015076
40115,4,10-01-2024,Apartment,14,1322.66,"$417,968.99",Available,,01-10-2024,417968.99,316.0063735
40137,4,10-01-2024,Apartment,16,1128.21,"$334,030.96",Available,,01-10-2024,334030.96,296.0716179
40190,4,10-01-2024,Office,23,1110.99,"$392,591.08",Available,,01-10-2024,392591.08,353.3704894
40213,4,10-01-2024,Apartment,26,790.05,"$223,944.32",Sold,C1442,01-10-2024,223944.32,283.4558825
40214,4,10-01-2024,Apartment,26,790.05,"$242,484.10",Sold,C0930,01-10-2024,242484.1,306.9224733
40242,4,10-01-2024,Apartment,29,776.79,"$254,041.58",Sold,C1689,01-10-2024,254041.58,327.0402297
40258,4,10-01-2024,Office,31,793.1,"$242,185.49",Available,,01-10-2024,242185.49,305.3656412
40277,4,10-01-2024,Apartment,33,734.73,"$246,795.54",Sold,C1680,01-10-2024,246795.54,335.8996366
40294,4,10-01-2024,Apartment,34,795.1,"$250,630.81",Available,,01-10-2024,250630.81,315.2192303
40371,4,10-01-2024,Apartment,44,799.67,"$243,752.12",Sold,C0654,01-10-2024,243752.12,304.8158866
40389,4,10-01-2024,Apartment,45,1160.48,"$366,377.13",Sold,C0922,01-10-2024,366377.13,315.7117141
40399,4,10-01-2024,Apartment,46,800.23,"$280,137.79",Sold,C0894,01-10-2024,280137.79,350.0715919
40417,4,10-01-2024,Apartment,49,739.7,"$208,210.52",Sold,C1909,01-10-2024,208210.52,281.479681
40442,4,10-01-2024,Apartment,51,802.11,"$250,655.47",Sold,C0941,01-10-2024,250655.47,312.4951316
50007,5,10-01-2024,Apartment,2,795.91,"$281,231.73",Sold,C1762,01-10-2024,281231.73,353.3461447
50035,5,10-01-2024,Apartment,8,782.15,"$212,497.00",Sold,C0520,01-10-2024,212497,271.683181
50050,5,10-01-2024,Apartment,8,782.15,"$236,471.53",Sold,C0673,01-10-2024,236471.53,302.3352682
50093,5,10-01-2024,Apartment,11,1058.56,"$316,043.31",Sold,C1444,01-10-2024,316043.31,298.5596565
50108,5,10-01-2024,Apartment,13,791.13,"$246,068.77",Sold,C1716,01-10-2024,246068.77,311.0345582
50149,5,10-01-2024,Apartment,19,819.72,"$230,931.50",Sold,C0947,01-10-2024,230931.5,281.7199776
50157,5,10-01-2024,Apartment,21,1253.3,"$340,442.96",Sold,C1146,01-10-2024,340442.96,271.6372457
50159,5,10-01-2024,Apartment,22,1059.78,"$306,923.50",Sold,C1899,01-10-2024,306923.5,289.6105796
50163,5,10-01-2024,Apartment,22,1059.78,"$306,987.24",Sold,C0012,01-10-2024,306987.24,289.6707241
50164,5,10-01-2024,Apartment,22,1059.78,"$328,382.39",Sold,C1252,01-10-2024,328382.39,309.8590179
50181,5,10-01-2024,Apartment,23,1006.65,"$268,561.28",Sold,C1415,01-10-2024,268561.28,266.7871455
50206,5,10-01-2024,Apartment,27,1278.6,"$338,601.69",Sold,C1205,01-10-2024,338601.69,264.8222196
50221,5,10-01-2024,Apartment,29,786.28,"$244,713.94",Sold,C0127,01-10-2024,244713.94,311.2300198
50248,5,10-01-2024,Apartment,33,1787.13,"$535,533.08",Sold,C0770,01-10-2024,535533.08,299.6609536
50257,5,10-01-2024,Apartment,34,802.33,"$285,197.86",Sold,C1755,01-10-2024,285197.86,355.4620418
50258,5,10-01-2024,Apartment,34,802.33,"$209,153.29",Sold,C0886,01-10-2024,209153.29,260.6823751
50274,5,10-01-2024,Apartment,36,627.56,"$183,173.08",Sold,C0017,01-10-2024,183173.08,291.8813819
50305,5,10-01-2024,Apartment,41,630.83,"$207,268.00",Sold,C1587,01-10-2024,207268,328.5639554
50328,5,10-01-2024,Apartment,42,791.2,"$253,398.70",Sold,C1599,01-10-2024,253398.7,320.27136
50336,5,10-01-2024,Apartment,43,802.72,"$262,212.19",Sold,C1440,01-10-2024,262212.19,326.6546118
50341,5,10-01-2024,Apartment,44,806.03,"$247,405.59",Sold,C0472,01-10-2024,247405.59,306.9434016
50352,5,10-01-2024,Apartment,44,806.03,"$258,517.67",Sold,C0471,01-10-2024,258517.67,320.7295882
50354,5,10-01-2024,Apartment,44,806.03,"$270,783.51",Sold,C0511,01-10-2024,270783.51,335.9471856
50411,5,10-01-2024,Apartment,47,1241.14,"$433,580.68",Sold,C1990,01-10-2024,433580.68,349.3406707
50416,5,10-01-2024,Apartment,48,788.04,"$216,474.36",Available,,01-10-2024,216474.36,274.6997107
50420,5,10-01-2024,Apartment,48,788.04,"$222,662.14",Sold,C1543,01-10-2024,222662.14,282.5518248
50431,5,10-01-2024,Apartment,50,1261.07,"$420,285.34",Sold,C1439,01-10-2024,420285.34,333.2767729
50439,5,10-01-2024,Office,51,1029.59,"$316,522.59",Sold,C1176,01-10-2024,316522.59,307.4258588
50449,5,10-01-2024,Apartment,52,1755.18,"$626,423.06",Sold,C1222,01-10-2024,626423.06,356.8996114
60006,6,10-01-2024,Apartment,1,1720.95,"$564,663.44",Sold,C1264,01-10-2024,564663.44,328.1114733
60011,6,10-01-2024,Apartment,1,1720.95,"$500,882.85",Sold,C0545,01-10-2024,500882.85,291.0502048
60022,6,10-01-2024,Apartment,2,1338.63,"$343,865.93",Sold,C0301,01-10-2024,343865.93,256.8789957
60093,6,10-01-2024,Apartment,7,1075.42,"$382,332.77",Sold,C1582,01-10-2024,382332.77,355.5194901
60128,6,10-01-2024,Office,10,942.08,"$316,622.87",Sold,C1331,01-10-2024,316622.87,336.0891538
60133,6,10-01-2024,Apartment,10,942.08,"$311,407.77",Sold,C1623,01-10-2024,311407.77,330.5534243
60145,6,10-01-2024,Office,12,1678.17,"$512,134.29",Sold,C0373,01-10-2024,512134.29,305.1742612
60152,6,10-01-2024,Apartment,12,1678.17,"$556,748.94",Sold,C1405,01-10-2024,556748.94,331.7595595
60159,6,10-01-2024,Apartment,13,581.47,"$149,191.06",Sold,C1114,01-10-2024,149191.06,256.5756789
60162,6,10-01-2024,Office,14,1890,"$667,262.77",Sold,C0986,01-10-2024,667262.77,353.0490847
60180,6,10-01-2024,Apartment,16,1687.92,"$527,627.25",Sold,C0119,01-10-2024,527627.25,312.5901998
60183,6,10-01-2024,Apartment,16,1687.92,"$499,179.78",Sold,C1852,01-10-2024,499179.78,295.7366344
60200,6,10-01-2024,Office,19,1542.71,"$578,692.29",Sold,C1558,01-10-2024,578692.29,375.1141109
60202,6,10-01-2024,Apartment,19,1542.71,"$389,827.78",Sold,C0447,01-10-2024,389827.78,252.6902529
60214,6,10-01-2024,Office,20,1897.17,"$505,472.65",Sold,C1702,01-10-2024,505472.65,266.4350849
60233,6,10-01-2024,Apartment,22,1656.54,"$378,656.55",Sold,C0526,01-10-2024,378656.55,228.5827991
60263,6,10-01-2024,Apartment,27,830.65,"$270,512.28",Sold,C0621,01-10-2024,270512.28,325.6633721
60277,6,10-01-2024,Apartment,30,552.59,"$159,532.71",Sold,C1604,01-10-2024,159532.71,288.6999584
60286,6,10-01-2024,Apartment,31,1768.9,"$532,386.73",Sold,C0982,01-10-2024,532386.73,300.9705071
60308,6,10-01-2024,Apartment,34,1353.81,"$395,125.68",Sold,C1737,01-10-2024,395125.68,291.8619895
60390,6,10-01-2024,Apartment,46,1870.54,"$445,742.99",Available,,01-10-2024,445742.99,238.2964224
60398,6,10-01-2024,Apartment,47,550.99,"$160,886.49",Sold,C0483,01-10-2024,160886.49,291.9952994
60399,6,10-01-2024,Office,47,550.99,"$205,316.40",Sold,C0728,01-10-2024,205316.4,372.6318082
60453,6,10-01-2024,Apartment,53,1170.96,"$320,303.92",Sold,C0183,01-10-2024,320303.92,273.5395914
70031,7,10-01-2024,Apartment,5,1144.09,"$386,036.16",Sold,C0632,01-10-2024,386036.16,337.4176507
70059,7,10-01-2024,Apartment,9,926.11,"$274,985.80",Sold,C1520,01-10-2024,274985.8,296.9256352
70065,7,10-01-2024,Apartment,10,1495.37,"$457,007.60",Sold,C0013,01-10-2024,457007.6,305.6150652
70082,7,10-01-2024,Office,12,804.65,"$232,475.15",Available,,01-10-2024,232475.15,288.9146213
70088,7,10-01-2024,Apartment,12,804.65,"$266,653.15",Sold,C0194,01-10-2024,266653.15,331.3902318
70089,7,10-01-2024,Apartment,12,804.65,"$231,176.25",Sold,C0663,01-10-2024,231176.25,287.300379
70090,7,10-01-2024,Apartment,13,604.6,"$179,071.56",Available,,01-10-2024,179071.56,296.1818723
70174,7,10-01-2024,Apartment,20,1160.82,"$377,986.05",Sold,C0661,01-10-2024,377986.05,325.6198635
70176,7,10-01-2024,Apartment,20,1160.82,"$350,731.87",Available,,01-10-2024,350731.87,302.1414776
70191,7,10-01-2024,Office,22,1914.21,"$533,934.58",Sold,C0666,01-10-2024,533934.58,278.9320816
70225,7,10-01-2024,Office,25,573.8,"$170,826.21",Available,,01-10-2024,170826.21,297.7103695
70245,7,10-01-2024,Apartment,27,768.05,"$241,050.67",Sold,C1363,01-10-2024,241050.67,313.8476271
70247,7,10-01-2024,Apartment,28,694.55,"$220,346.61",Available,,01-10-2024,220346.61,317.2508963
70317,7,10-01-2024,Apartment,38,1755.26,"$532,979.30",Sold,C1483,01-10-2024,532979.3,303.6469241
70324,7,10-01-2024,Apartment,38,1755.26,"$610,952.85",Sold,C0701,01-10-2024,610952.85,348.0697162
70347,7,10-01-2024,Apartment,41,1093.92,"$336,200.18",Sold,C0134,01-10-2024,336200.18,307.335253
70353,7,10-01-2024,Office,41,1093.92,"$324,025.61",Available,,01-10-2024,324025.61,296.2059474
70380,7,10-01-2024,Office,43,498.61,"$168,842.21",Sold,C1890,01-10-2024,168842.21,338.6257997
70386,7,10-01-2024,Apartment,44,1859.83,"$478,602.47",Sold,C1724,01-10-2024,478602.47,257.3366759
70396,7,10-01-2024,Apartment,45,1150.93,"$378,118.43",Sold,C1541,01-10-2024,378118.43,328.5329516
70421,7,10-01-2024,Apartment,49,1383.05,"$402,062.53",Available,,01-10-2024,402062.53,290.7071545
70424,7,10-01-2024,Apartment,49,1383.05,"$382,303.57",Sold,C1696,01-10-2024,382303.57,276.4206428
70444,7,10-01-2024,Apartment,52,1281.14,"$349,073.94",Sold,C1211,01-10-2024,349073.94,272.4713458
70447,7,10-01-2024,Apartment,53,884.87,"$250,121.34",Available,,01-10-2024,250121.34,282.6645044
70451,7,10-01-2024,Apartment,54,1940.69,"$521,044.57",Sold,C1057,01-10-2024,521044.57,268.4841835
70458,7,10-01-2024,Apartment,54,1940.69,"$685,296.02",Available,,01-10-2024,685296.02,353.119777
70486,7,10-01-2024,Office,57,1347.67,"$456,678.02",Sold,C0463,01-10-2024,456678.02,338.8648705
80019,8,10-01-2024,Apartment,3,1736.05,"$563,291.28",Sold,C0360,01-10-2024,563291.28,324.4671985
80022,8,10-01-2024,Apartment,3,1736.05,"$548,218.63",Sold,C1227,01-10-2024,548218.63,315.7850465
80037,8,10-01-2024,Apartment,4,1934.75,"$633,197.27",Available,,01-10-2024,633197.27,327.276015
80053,8,10-01-2024,Apartment,5,887.23,"$279,147.67",Available,,01-10-2024,279147.67,314.6283038
80152,8,10-01-2024,Office,20,774.16,"$252,589.00",Sold,C1787,01-10-2024,252589,326.2749302
80183,8,10-01-2024,Apartment,26,1625.38,"$488,976.07",Sold,C1555,01-10-2024,488976.07,300.838001
80184,8,10-01-2024,Apartment,26,1625.38,"$460,816.43",Sold,C0887,01-10-2024,460816.43,283.5130431
80197,8,10-01-2024,Apartment,27,1376.34,"$444,121.47",Available,,01-10-2024,444121.47,322.6829635
80221,8,10-01-2024,Apartment,29,1848.51,"$581,022.45",Available,,01-10-2024,581022.45,314.3193437
80225,8,10-01-2024,Apartment,29,1848.51,"$449,409.92",Sold,C0514,01-10-2024,449409.92,243.1200913
80269,8,10-01-2024,Apartment,32,1410.88,"$510,151.14",Sold,C1010,01-10-2024,510151.14,361.5836499
80270,8,10-01-2024,Apartment,32,1410.88,"$411,257.15",Sold,C1310,01-10-2024,411257.15,291.4898149
80275,8,10-01-2024,Apartment,33,1809.87,"$529,206.10",Sold,C0697,01-10-2024,529206.1,292.4000619
80322,8,10-01-2024,Apartment,37,890.65,"$291,725.94",Sold,C1863,01-10-2024,291725.94,327.5427384
80337,8,10-01-2024,Apartment,37,890.65,"$259,911.91",Sold,C0427,01-10-2024,259911.91,291.822725
80391,8,10-01-2024,Apartment,46,1175.51,"$393,274.68",Sold,C1552,01-10-2024,393274.68,334.5566435
80432,8,10-01-2024,Apartment,50,913.15,"$290,605.55",Available,,01-10-2024,290605.55,318.2451404
80461,8,10-01-2024,Apartment,54,1699.02,"$484,921.76",Sold,C1149,01-10-2024,484921.76,285.4126261
80463,8,10-01-2024,Apartment,55,1300.05,"$408,265.89",Sold,C0023,01-10-2024,408265.89,314.0386062
80472,8,10-01-2024,Office,55,1300.05,"$407,520.26",Available,,01-10-2024,407520.26,313.4650667
90023,9,10-01-2024,Apartment,5,1416.81,"$441,668.03",Available,,01-10-2024,441668.03,311.7341281
90034,9,10-01-2024,Apartment,7,697.68,"$185,136.75",Sold,C1173,01-10-2024,185136.75,265.3605521
90069,9,10-01-2024,Apartment,12,952.38,"$280,593.08",Sold,C0239,01-10-2024,280593.08,294.6230286
90081,9,10-01-2024,Office,12,952.38,"$335,629.91",Sold,C1619,01-10-2024,335629.91,352.4117579
90086,9,10-01-2024,Office,14,1445.3,"$453,279.83",Sold,C0361,01-10-2024,453279.83,313.6233516
90128,9,10-01-2024,Apartment,20,1664.76,"$532,709.69",Available,,01-10-2024,532709.69,319.9918847
90130,9,10-01-2024,Apartment,20,1664.76,"$487,224.16",Sold,C0860,01-10-2024,487224.16,292.6693097
90136,9,10-01-2024,Apartment,21,1261.65,"$393,101.99",Sold,C1071,01-10-2024,393101.99,311.5776879
90144,9,10-01-2024,Apartment,22,1115.88,"$317,072.98",Sold,C1926,01-10-2024,317072.98,284.1461268
90208,9,10-01-2024,Apartment,30,1250.17,"$460,086.04",Available,,01-10-2024,460086.04,368.0187814
90241,9,10-01-2024,Apartment,34,1577.36,"$527,721.88",Available,,01-10-2024,527721.88,334.5602019
90243,9,10-01-2024,Office,34,1577.36,"$543,401.76",Sold,C1780,01-10-2024,543401.76,344.5007861
90274,9,10-01-2024,Apartment,35,1376.88,"$464,094.48",Sold,C0303,01-10-2024,464094.48,337.062402
90286,9,10-01-2024,Apartment,36,1582.79,"$521,648.24",Sold,C1096,01-10-2024,521648.24,329.5751426
90295,9,10-01-2024,Apartment,36,1582.79,"$496,038.87",Sold,C1323,01-10-2024,496038.87,313.3952514
90299,9,10-01-2024,Apartment,37,731.44,"$216,241.14",Sold,C1419,01-10-2024,216241.14,295.6375643
90308,9,10-01-2024,Apartment,38,1260.31,"$369,441.60",Sold,C0664,01-10-2024,369441.6,293.1354984
90316,9,10-01-2024,Office,38,1260.31,"$353,496.02",Sold,C0542,01-10-2024,353496.02,280.483389
90343,9,10-01-2024,Apartment,40,1090.32,"$351,419.29",Sold,C0001,01-10-2024,351419.29,322.3083957
90352,9,10-01-2024,Apartment,41,1488.32,"$362,728.99",Sold,C1698,01-10-2024,362728.99,243.7170703
90358,9,10-01-2024,Office,42,605.78,"$174,077.05",Sold,C0478,01-10-2024,174077.05,287.3601803
90371,9,10-01-2024,Apartment,44,1351.57,"$394,416.47",Available,,01-10-2024,394416.47,291.8209712
90398,9,10-01-2024,Office,47,1262.78,"$348,245.82",Available,,01-10-2024,348245.82,275.7771108
